feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
LINC01765	Bloody_Swab	Yes	0.806870515006335	0.576442638064075	0.167106392401509	0.960166436874643	CPLM	1.213	58	19	67
MDH1B	Bloody_Swab	Yes	0.813595377851347	0.583100047223941	0.16843646821424	0.960166436874643	CPLM	1.286	58	22	62
ARNTL2	Bloody_Swab	Yes	-1.74372279409638	1.25403740933217	0.169882625489844	0.960166436874643	CPLM	1.161	58	26	55
MARCH10	Bloody_Swab	Yes	0.952498729510977	0.685148369376352	0.16996689882004	0.960166436874643	CPLM	1.205	58	20	66
USP53	Bloody_Swab	Yes	-1.10690704786848	0.795442830704281	0.169558701313172	0.960166436874643	CPLM	1.366	58	33	43
BTAF1	Bloody_Swab	Yes	0.636580955751482	0.458510751671628	0.170523772732978	0.960166436874643	CPLM	1.01	58	30	48
SPAG9	Bloody_Swab	Yes	0.446700709526026	0.319553772148129	0.167659226476978	0.960166436874643	CPLM	1.123	58	45	22
MYO10	Bloody_Swab	Yes	-1.66485748947499	1.20593343308473	0.17290157732443	0.963595333487891	CPLM	1.16	58	22	62
EPAS1	Bloody_Swab	Yes	-1.90379477466315	1.38735813065867	0.175459131199702	0.964422959134287	CPLM	1.605	58	28	52
RDH10	Bloody_Swab	Yes	-1.3592669105124	0.989777298981531	0.175130952277452	0.964422959134287	CPLM	1.575	58	33	43
CXCL17	Bloody_Swab	Yes	-1.10179980592218	0.800744314007927	0.174309213814729	0.964422959134287	CPLM	1.422	58	37	36
CFH	Bloody_Swab	Yes	-1.05196241663141	0.765427595354873	0.174809686658987	0.964422959134287	CPLM	1.26	58	31	47
ARHGAP27	Bloody_Swab	Yes	-1.49044428008272	1.08305691596132	0.17425493670323	0.964422959134287	CPLM	1.138	58	20	66
HOMER2	Bloody_Swab	Yes	-1.67738407580976	1.21882603850538	0.174229254887811	0.964422959134287	CPLM	1.163	58	30	48
CCDC146	Bloody_Swab	Yes	0.809820643377971	0.590890056942363	0.175996661065754	0.96516890383548	CPLM	1.535	58	33	43
FMO3	Bloody_Swab	Yes	0.968167210918343	0.709793120906019	0.178020850485273	0.965352834252795	CPLM	1.57	58	28	52
EFNA1	Bloody_Swab	Yes	-1.49292318102224	1.09062112413143	0.176504605144502	0.965352834252795	CPLM	1.124	58	20	66
NT5C2	Bloody_Swab	Yes	-0.78504668993186	0.575285356012198	0.177830618823603	0.965352834252795	CPLM	1.346	58	41	29
UBC	Bloody_Swab	Yes	-0.673711224777416	0.493940178005757	0.178039677591169	0.965352834252795	CPLM	1.55	58	51	12
BLVRB	Bloody_Swab	Yes	-1.07736171870451	0.788194063084976	0.177127422402398	0.965352834252795	CPLM	1.177	58	35	40
TCTEX1D1	Bloody_Swab	Yes	1.0604277819083	0.779150263770767	0.178963999285876	0.968179113253773	CPLM	1.356	58	21	64
JRK	Bloody_Swab	Yes	-1.64755833238307	1.21538232397788	0.180672229249449	0.975224032937475	CPLM	1.278	58	28	52
ARHGEF38	Bloody_Swab	Yes	0.85490412926459	0.631613833446578	0.181326714720278	0.976562261789478	CPLM	1.189	58	19	67
JMY	Bloody_Swab	Yes	-1.218842813783	0.902408299268566	0.182238615693338	0.977091863605799	CPLM	1.376	58	37	36
CFAP298	Bloody_Swab	Yes	0.835685256388183	0.618658618060794	0.182191998428568	0.977091863605799	CPLM	1.314	58	35	40
HSP90AA1	Bloody_Swab	Yes	0.542681933677634	0.402370046408153	0.182858113795702	0.97822982035028	CPLM	1.581	58	52	10
ENKUR	Bloody_Swab	Yes	0.774910406083768	0.576065267029897	0.18398999900945	0.982097728046	CPLM	1.408	58	28	52
CTSL	Bloody_Swab	Yes	0.794643280237255	0.59496572874554	0.187079419938351	0.982571758859733	CPLM	1.01	58	29	50
GAN	Bloody_Swab	Yes	-1.64630682247884	1.22793586349761	0.185427873411862	0.982571758859733	CPLM	1.477	58	27	53
HIST1H2BD	Bloody_Swab	Yes	-1.85275997083045	1.38688706156127	0.186981682626083	0.982571758859733	CPLM	1.438	58	24	59
ETV3	Bloody_Swab	Yes	0.538888280419023	0.401727272518345	0.185196393066291	0.982571758859733	CPLM	1.01	58	36	38
STOML3	Bloody_Swab	Yes	0.75713984372724	0.563639035055528	0.184591448961922	0.982571758859733	CPLM	1.28	58	20	66
SAMHD1	Bloody_Swab	Yes	0.907576918430555	0.679417057530972	0.187012728021245	0.982571758859733	CPLM	1.472	58	43	26
PIM3	Bloody_Swab	Yes	-1.06587372256563	0.799420516094792	0.187829311867405	0.982571758859733	CPLM	1.172	58	33	43
UCP2	Bloody_Swab	Yes	0.777171585440145	0.581872138255549	0.187070338484776	0.982571758859733	CPLM	1.461	58	31	47
GABARAP	Bloody_Swab	Yes	-0.936922181506471	0.702890368623404	0.187943949481874	0.982571758859733	CPLM	1.01	58	32	45
AC020922.3	Bloody_Swab	Yes	2.10166733683706	1.57751420630715	0.188169445909857	0.982571758859733	CPLM	1.256	58	7	88
ITM2C	Bloody_Swab	Yes	0.910288279182638	0.684970096360657	0.189255295336662	0.986098089801869	CPLM	1.12	58	13	78
LPIN2	Bloody_Swab	Yes	-1.07514596187633	0.81036341393583	0.189977801817976	0.987681835671629	CPLM	1.197	58	34	41
RIT1	Bloody_Swab	Yes	-1.18540239225035	0.894293551823536	0.190381636101567	0.987681835671629	CPLM	1.15	58	28	52
OGFRL1	Bloody_Swab	Yes	-1.57741976872022	1.19160481945282	0.190955521797266	0.988524058959123	CPLM	1.162	58	26	55
SCGB2A1	Bloody_Swab	Yes	0.837041331386034	0.638053415347088	0.194917554345779	0.990337654055064	CPLM	1.388	58	24	59
CSRNP1	Bloody_Swab	Yes	-1.61745860329448	1.2262008841134	0.192510442713055	0.990337654055064	CPLM	1.138	58	27	53
TSC22D2	Bloody_Swab	Yes	-1.38248842434206	1.05080302786971	0.193652716301524	0.990337654055064	CPLM	1.104	58	22	62
C5orf49	Bloody_Swab	Yes	0.734210654227011	0.558549433783641	0.194037990604104	0.990337654055064	CPLM	1.396	58	24	59
CCDC173	Bloody_Swab	Yes	0.844466888750826	0.643905885101012	0.195048839823809	0.990337654055064	CPLM	1.4	58	24	59
PDE7A	Bloody_Swab	Yes	0.977984251927365	0.743197633661943	0.193564442928156	0.990337654055064	CPLM	1.119	58	14	76
TTC29	Bloody_Swab	Yes	0.729665274747856	0.556850360106936	0.19542882931811	0.990337654055064	CPLM	1.285	58	20	66
CEP164	Bloody_Swab	Yes	0.780980242685071	0.591073514586869	0.191777556895558	0.990337654055064	CPLM	1.153	58	25	57
RFX2	Bloody_Swab	Yes	0.741775581955907	0.565070690263385	0.194634196365625	0.990337654055064	CPLM	1.35	58	26	55
TRIM16	Bloody_Swab	Yes	-1.18707079988876	0.904923293694875	0.194942881642547	0.990337654055064	CPLM	1.133	58	34	41
ELF3	Bloody_Swab	Yes	-0.463932336629967	0.354507679742144	0.195992739744231	0.991104338664509	CPLM	1.385	58	48	17
CDKN2B	Bloody_Swab	Yes	-1.49605811725344	1.1467850891971	0.197376361054259	0.99540588378135	CPLM	1.535	58	21	64
CEP290	Bloody_Swab	Yes	0.781389437726177	0.599432905072068	0.197721538276822	0.99540588378135	CPLM	1.319	58	25	57
DZIP1	Bloody_Swab	Yes	0.796921162729115	0.613542021542368	0.199305940186932	0.99540588378135	CPLM	1.146	58	18	69
RETREG1	Bloody_Swab	Yes	0.939987015971991	0.723726092557033	0.199329821023659	0.99540588378135	CPLM	1.301	58	14	76
CCDC88C	Bloody_Swab	Yes	0.686328324868386	0.527848886863515	0.198846018217321	0.99540588378135	CPLM	1.369	58	38	34
B3GNT3	Bloody_Swab	Yes	-1.06322417116817	0.818524188420805	0.199283229027173	0.99540588378135	CPLM	1.148	58	24	59
ANKRD36C	Bloody_Swab	Yes	-3.14866362251619	2.47233246187509	0.20808034165082	0.99562428543112	CPLM	1.475	58	31	47
SAA2	Bloody_Swab	Yes	1.13491279197221	0.897005401412808	0.211030421988511	0.99562428543112	CPLM	1.31	58	18	69
IFI6	Bloody_Swab	Yes	-1.31168173956912	1.05360328227946	0.218335406573963	0.99562428543112	CPLM	1.572	58	30	48
NAMPT	Bloody_Swab	Yes	-0.923166427199997	0.745633828482542	0.220845864834256	0.99562428543112	CPLM	1.409	58	35	40
IGFBP7	Bloody_Swab	Yes	0.783194315646029	0.631322522953821	0.219940275874499	0.99562428543112	CPLM	1.5	58	23	60
SDCBP2	Bloody_Swab	Yes	-1.45223821069188	1.16080323066215	0.216112950840609	0.99562428543112	CPLM	1.52	58	31	47
RARRES3	Bloody_Swab	Yes	-1.1527439149162	0.918913347064623	0.214884093361767	0.99562428543112	CPLM	1.469	58	35	40
AKR1C1	Bloody_Swab	Yes	-1.93857345394819	1.5368236216525	0.212388479811837	0.99562428543112	CPLM	1.499	58	23	60
IER2	Bloody_Swab	Yes	-0.805416072296872	0.64853230230267	0.219447502964142	0.99562428543112	CPLM	1.341	58	38	34
FHL2	Bloody_Swab	Yes	-1.774504625454	1.3819859005413	0.204420336144156	0.99562428543112	CPLM	1.381	58	19	67
LDHA	Bloody_Swab	Yes	-1.56217473983075	1.21216215637524	0.202783525652922	0.99562428543112	CPLM	1.294	58	29	50
HYDIN	Bloody_Swab	Yes	0.733245543663488	0.592201556431075	0.220819130848239	0.99562428543112	CPLM	1.396	58	25	57
IFITM2	Bloody_Swab	Yes	-1.77728144700317	1.40995478928155	0.212707501369204	0.99562428543112	CPLM	1.321	58	21	64
ZBBX	Bloody_Swab	Yes	0.700744957415185	0.568487404159805	0.222857002509562	0.99562428543112	CPLM	1.396	58	26	55
FABP6	Bloody_Swab	Yes	0.801577499789716	0.637357256666044	0.213734803330327	0.99562428543112	CPLM	1.372	58	23	60
RIOK3	Bloody_Swab	Yes	-0.854058095972306	0.695200224655663	0.224394818867595	0.99562428543112	CPLM	1.466	58	45	22
FAM183A	Bloody_Swab	Yes	0.683156730783111	0.553638378258081	0.22237878521069	0.99562428543112	CPLM	1.458	58	31	47
PPIF	Bloody_Swab	Yes	-1.45998468553427	1.17375812990517	0.218734659797182	0.99562428543112	CPLM	1.01	58	28	52
GADD45G	Bloody_Swab	Yes	0.657915839265932	0.532633459034313	0.221908483640712	0.99562428543112	CPLM	1.01	58	21	64
CAPSL	Bloody_Swab	Yes	0.720101432721294	0.5606364696987	0.204277772616093	0.99562428543112	CPLM	1.366	58	24	59
SAMD15	Bloody_Swab	Yes	1.1850160944029	0.96162528215182	0.222983957726999	0.99562428543112	CPLM	1.341	58	22	62
CFAP53	Bloody_Swab	Yes	0.759642014495091	0.60063364363981	0.211204673915666	0.99562428543112	CPLM	1.417	58	30	48
PHLDA3	Bloody_Swab	Yes	-1.56333755535317	1.23029020099947	0.20908676049802	0.99562428543112	CPLM	1.144	58	24	59
EML4	Bloody_Swab	Yes	-1.05988588364052	0.86323328747018	0.224654508350674	0.99562428543112	CPLM	1.01	58	34	41
CLK1	Bloody_Swab	Yes	-1.03067125765367	0.809496199352616	0.208198087635138	0.99562428543112	CPLM	1.01	58	39	33
CFAP47	Bloody_Swab	Yes	0.888995016421763	0.713033585556221	0.217668454093089	0.99562428543112	CPLM	1.31	58	24	59
PTN	Bloody_Swab	Yes	0.921152485595324	0.713650587107229	0.202090088692657	0.99562428543112	CPLM	1.2	58	13	78
C22orf15	Bloody_Swab	Yes	0.896438166760381	0.728978042356338	0.223943838370674	0.99562428543112	CPLM	1.271	58	18	69
CYP27A1	Bloody_Swab	Yes	1.07193360010514	0.863978806514537	0.219891501443338	0.99562428543112	CPLM	1.127	58	9	84
CDKN1C	Bloody_Swab	Yes	0.871485225102184	0.68294567010486	0.207198726720974	0.99562428543112	CPLM	1.01	58	14	76
KCNE3	Bloody_Swab	Yes	-1.49738392406192	1.22285623158357	0.225891032094261	0.99562428543112	CPLM	1.279	58	25	57
KRT8	Bloody_Swab	Yes	0.646478459900537	0.522032041780806	0.220738362679412	0.99562428543112	CPLM	1.398	58	36	38
NXF1	Bloody_Swab	Yes	-1.57393711338226	1.24579242019225	0.211679219481175	0.99562428543112	CPLM	1.01	58	27	53
CCDC181	Bloody_Swab	Yes	0.721880464433488	0.570204208862626	0.210753296524334	0.99562428543112	CPLM	1.321	58	23	60
WSB1	Bloody_Swab	Yes	-0.814745421261246	0.666082691426976	0.226380525977134	0.99562428543112	CPLM	1.158	58	38	34
ODF3B	Bloody_Swab	Yes	0.673887803985746	0.524833226586876	0.204427781965309	0.99562428543112	CPLM	1.395	58	31	47
CDYL	Bloody_Swab	Yes	-1.13816182107511	0.904459201291329	0.213472301871918	0.99562428543112	CPLM	1.419	58	34	41
MUC20OT1	Bloody_Swab	Yes	-1.16960554762542	0.921126466296038	0.209422848543059	0.99562428543112	CPLM	1.12	58	34	41
DRC7	Bloody_Swab	Yes	1.04129151533046	0.828867551575337	0.214229359605615	0.99562428543112	CPLM	1.169	58	23	60
GABARAPL1	Bloody_Swab	Yes	-1.24521919471653	0.971523790699771	0.205223173130385	0.99562428543112	CPLM	1.316	58	24	59
EEF1A1	Bloody_Swab	Yes	0.560825829568563	0.44031642958168	0.208035206198077	0.99562428543112	CPLM	1.315	58	48	17
DNAJB6	Bloody_Swab	Yes	-0.66099075987614	0.540795572884913	0.226730426365871	0.99562428543112	CPLM	1.01	58	39	33
FASN	Bloody_Swab	Yes	-1.9741470111255	1.60228188507959	0.223065767694126	0.99562428543112	CPLM	1.327	58	23	60
APOBEC4	Bloody_Swab	Yes	0.770274633367034	0.612812259080111	0.213989050877379	0.99562428543112	CPLM	1.254	58	22	62
CREBRF	Bloody_Swab	Yes	-1.56734797450377	1.24031256509716	0.211583181889144	0.99562428543112	CPLM	1.119	58	27	53
LRRC6	Bloody_Swab	Yes	0.716520714145104	0.585069824954299	0.225824287526116	0.99562428543112	CPLM	1.284	58	25	57
MTSS1	Bloody_Swab	Yes	0.691339479753873	0.557119231893097	0.219809350534731	0.99562428543112	CPLM	1.315	58	30	48
ZNF608	Bloody_Swab	Yes	1.14822329770321	0.897096330340108	0.205845679343263	0.99562428543112	CPLM	1.206	58	19	67
SERINC2	Bloody_Swab	Yes	-1.15671125566615	0.893405517796824	0.200729419558158	0.99562428543112	CPLM	1.307	58	31	47
RHOBTB3	Bloody_Swab	Yes	0.814027366317824	0.665564291811718	0.226427789959728	0.99562428543112	CPLM	1.235	58	21	64
MAOA	Bloody_Swab	Yes	-2.14970736966983	1.70391408063272	0.212312257838029	0.99562428543112	CPLM	1.264	58	26	55
LY6E	Bloody_Swab	Yes	-1.08569278739876	0.864118357440176	0.214180940564192	0.99562428543112	CPLM	1.414	58	37	36
ODF2L	Bloody_Swab	Yes	0.582527929599832	0.473134317496305	0.223389960447388	0.99562428543112	CPLM	1.38	58	43	26
ABO	Bloody_Swab	Yes	-1.33459654310408	1.08747210714702	0.22486420336033	0.99562428543112	CPLM	1.121	58	25	57
ID4	Bloody_Swab	Yes	1.47811748004526	1.14576085363985	0.202326541153619	0.99562428543112	CPLM	1.01	58	7	88
C4orf47	Bloody_Swab	Yes	1.29735558034719	1.05860664114425	0.22550440983162	0.99562428543112	CPLM	1.01	58	18	69
INPP4A	Bloody_Swab	Yes	0.835982068776151	0.682763806994618	0.225924038860637	0.99562428543112	CPLM	1.01	58	14	76
WEE1	Bloody_Swab	Yes	0.856961978014011	0.662160113437259	0.200911097439236	0.99562428543112	CPLM	1.272	58	30	48
LRRC49	Bloody_Swab	Yes	1.10160135789264	0.858330655128211	0.20462958622844	0.99562428543112	CPLM	1.315	58	17	71
MYL12A	Bloody_Swab	Yes	-0.466979602472923	0.370870603752054	0.213201552923591	0.99562428543112	CPLM	1.218	58	46	21
MPRIP	Bloody_Swab	Yes	-0.969030894438719	0.759223351640585	0.207101606459191	0.99562428543112	CPLM	1.327	58	39	33
RPL28	Bloody_Swab	Yes	-0.731888077734482	0.58388658636682	0.215240465883877	0.99562428543112	CPLM	1.01	58	39	33
GOLM1	Bloody_Swab	Yes	-0.538843151604287	0.419058058060385	0.20378926835152	0.99562428543112	CPLM	1.353	58	46	21
AKT3	Bloody_Swab	Yes	1.77189643488519	1.37572149627504	0.203051124602851	0.99562428543112	CPLM	1.198	58	6	90
MAFG	Bloody_Swab	Yes	-1.07097005226432	0.856445446845331	0.216323286472161	0.99562428543112	CPLM	1.01	58	30	48
SLC16A1	Bloody_Swab	Yes	1.17498012752307	0.9605548084612	0.226365128986093	0.99562428543112	CPLM	1.128	58	6	90
KRT13	Bloody_Swab	Yes	-30.0531157960372	92.9306597599011	0.747602290110917	0.998908442585707	CPLM	1.705	58	14	76
MAL	Bloody_Swab	Yes	-29.9307392265608	285.361878315058	0.916840288854594	0.998908442585707	CPLM	1.605	58	15	74
SPRR3	Bloody_Swab	Yes	-31.1464444426323	82.5717561929169	0.707447311656342	0.998908442585707	CPLM	1.696	58	26	55
SPRR2A	Bloody_Swab	Yes	-29.9969998578377	339.497928602736	0.929908203078915	0.998908442585707	CPLM	1.612	58	13	78
CXCL8	Bloody_Swab	Yes	-29.2531791037251	96.6229692313606	0.763197631543197	0.998908442585707	CPLM	1.742	58	12	79
KRT6A	Bloody_Swab	Yes	-29.7517141815229	337.447103938941	0.930058449356825	0.998908442585707	CPLM	1.629	58	14	76
RPTN	Bloody_Swab	Yes	-29.4905886275286	124.066457978679	0.812981376557943	0.998908442585707	CPLM	1.712	58	8	86
SERPINB3	Bloody_Swab	Yes	-30.3004162675383	732.166724787937	0.967136501751268	0.998908442585707	CPLM	1.536	58	19	67
KRT24	Bloody_Swab	Yes	-30.1533489717901	83.5759695427151	0.719614123527819	0.998908442585707	CPLM	1.714	58	17	71
MUC5AC	Bloody_Swab	Yes	-29.2633034827279	159.558415549227	0.855145186209135	0.998908442585707	CPLM	1.678	58	13	78
SPRR1B	Bloody_Swab	Yes	-29.5368023141243	377.854435532203	0.93797163827615	0.998908442585707	CPLM	1.609	58	12	79
TMPRSS11B	Bloody_Swab	Yes	-29.3572735945755	240.249162185401	0.903181956598915	0.998908442585707	CPLM	1.649	58	11	81
KRT17	Bloody_Swab	Yes	-0.310844938895423	1.74906579131354	0.859583745467495	0.998908442585707	CPLM	1.614	58	10	83
KRT78	Bloody_Swab	Yes	-28.3746639129301	934.109660742358	0.975875060314127	0.998908442585707	CPLM	1.513	58	12	79
SPRR2E	Bloody_Swab	Yes	-29.542371018747	163.623775268884	0.857372155705782	0.998908442585707	CPLM	1.706	58	9	84
BPIFB1	Bloody_Swab	Yes	-2.02445377803978	2.20872564512198	0.363297964407176	0.998908442585707	CPLM	1.707	58	18	69
SCGB1A1	Bloody_Swab	Yes	-25.3570847325968	2738.13905560684	0.992644048562351	0.998908442585707	CPLM	1.387	58	9	84
SPRR2D	Bloody_Swab	Yes	-28.995037109812	1359.36249236585	0.983058330010208	0.998908442585707	CPLM	1.518	58	7	88
HOPX	Bloody_Swab	Yes	-28.1182647322968	691.572296352426	0.967712791395923	0.998908442585707	CPLM	1.531	58	13	78
RHCG	Bloody_Swab	Yes	-28.5418110987503	756.953432063356	0.970056057644754	0.998908442585707	CPLM	1.543	58	11	81
S100A2	Bloody_Swab	Yes	-1.01064937023122	1.2670194818653	0.428437897939572	0.998908442585707	CPLM	1.3	58	16	72
KRT5	Bloody_Swab	Yes	-27.4151281213783	438.723160424797	0.950396369486361	0.998908442585707	CPLM	1.59	58	7	88
RARRES1	Bloody_Swab	Yes	-2.08991969395822	1.9242110421662	0.282080161263015	0.998908442585707	CPLM	1.61	58	16	72
KLK7	Bloody_Swab	Yes	-29.2524986779023	442.100027119691	0.9474804103301	0.998908442585707	CPLM	1.58	58	10	83
PI3	Bloody_Swab	Yes	-29.4763724625557	162.722203422994	0.856907515347282	0.998908442585707	CPLM	1.651	58	21	64
SCEL	Bloody_Swab	Yes	-29.7224040572574	480.757121544442	0.950922996979436	0.998908442585707	CPLM	1.566	58	23	60
PLIN2	Bloody_Swab	Yes	-17.891347756715	2347.93352901541	0.99394722776936	0.998908442585707	CPLM	1.114	58	6	90
KRT4	Bloody_Swab	Yes	-30.5147624318908	155.48304483491	0.845118856301595	0.998908442585707	CPLM	1.658	58	19	67
PLAT	Bloody_Swab	Yes	-28.528781157618	1678.04342194686	0.986496073108348	0.998908442585707	CPLM	1.47	58	9	84
MSMB	Bloody_Swab	Yes	-28.9793936533379	151.760441948473	0.849251584494077	0.998908442585707	CPLM	1.664	58	15	74
SPINK7	Bloody_Swab	Yes	-27.8296306819044	1502.96622525968	0.985292653916221	0.998908442585707	CPLM	1.518	58	6	90
KLK6	Bloody_Swab	Yes	-29.5333815943807	1151.38517047619	0.979627448520537	0.998908442585707	CPLM	1.523	58	9	84
CEACAM7	Bloody_Swab	Yes	-27.199031135384	437.870607873689	0.95069115866998	0.998908442585707	CPLM	1.573	58	8	86
KRT15	Bloody_Swab	Yes	-1.62204475836284	1.43114940839794	0.261881183596415	0.998908442585707	CPLM	1.533	58	23	60
IL1RN	Bloody_Swab	Yes	-28.8183194968382	581.985967796986	0.960683316810024	0.998908442585707	CPLM	1.528	58	21	64
VIM	Bloody_Swab	Yes	-1.66672362994195	6.06716462529674	0.784548376676837	0.998908442585707	CPLM	1.681	58	14	76
TMPRSS11E	Bloody_Swab	Yes	-29.6832725526438	573.513107465233	0.958906563490612	0.998908442585707	CPLM	1.548	58	15	74
CEACAM6	Bloody_Swab	Yes	-30.271701540075	246.187209498009	0.902577339094687	0.998908442585707	CPLM	1.608	58	26	55
C15orf48	Bloody_Swab	Yes	-0.348207939101431	1.01097741933975	0.731815290743438	0.998908442585707	CPLM	1.641	58	23	60
KRT16	Bloody_Swab	Yes	-27.4001146639363	1399.23544586844	0.984446265512356	0.998908442585707	CPLM	1.471	58	9	84
LYZ	Bloody_Swab	Yes	-0.698795110918285	1.43985158383607	0.629339597202265	0.998908442585707	CPLM	1.315	58	14	76
SPINK5	Bloody_Swab	Yes	-29.4623547120861	165.994128655984	0.859763697218873	0.998908442585707	CPLM	1.683	58	16	72
HSPA6	Bloody_Swab	Yes	-1.21640025395783	1.8792200970258	0.520089039187201	0.998908442585707	CPLM	1.495	58	12	79
EGR1	Bloody_Swab	Yes	-0.102844896564479	1.0111539200475	0.91934983978708	0.998908442585707	CPLM	1.466	58	20	66
CXCL1	Bloody_Swab	Yes	-27.8829147858901	1254.32468591628	0.982343966392959	0.998908442585707	CPLM	1.474	58	14	76
TNFAIP3	Bloody_Swab	Yes	0.575946159823409	1.24450695277613	0.645307815829665	0.998908442585707	CPLM	1.497	58	33	43
ECM1	Bloody_Swab	Yes	-28.5531933055517	1133.86757495899	0.979999217766403	0.998908442585707	CPLM	1.502	58	13	78
HSPB8	Bloody_Swab	Yes	-1.8251938044435	1.49904382309851	0.228492428708485	0.998908442585707	CPLM	1.49	58	18	69
VMO1	Bloody_Swab	Yes	-29.6226033236882	138.868937419329	0.831857227658369	0.998908442585707	CPLM	1.662	58	27	53
UCA1	Bloody_Swab	Yes	-28.3028444972913	1033.28174250395	0.978245084254843	0.998908442585707	CPLM	1.481	58	15	74
BEST1	Bloody_Swab	Yes	1.1260105020285	1.11137322902153	0.315336425396831	0.998908442585707	CPLM	1.53	58	27	53
PRSS27	Bloody_Swab	Yes	-28.4409304222941	676.006754639917	0.966590981050018	0.998908442585707	CPLM	1.543	58	14	76
VCAN	Bloody_Swab	Yes	-23.1703130779004	3638.93829612052	0.994942270792377	0.998908442585707	CPLM	1.324	58	9	84
SERPINB4	Bloody_Swab	Yes	-25.8034233547028	2082.50871316502	0.990158063929732	0.998908442585707	CPLM	1.393	58	10	83
HLADPB1	Bloody_Swab	Yes	-0.227531809571807	1.23305041897041	0.85426622449445	0.998908442585707	CPLM	1.248	58	14	76
SERPINB2	Bloody_Swab	Yes	-0.527475524709917	1.17984639928654	0.656547937032799	0.998908442585707	CPLM	1.405	58	19	67
FCGBP	Bloody_Swab	Yes	-1.63761653081417	2.58182611639077	0.528476795512784	0.998908442585707	CPLM	1.643	58	11	81
APOBEC3A	Bloody_Swab	Yes	-27.1855758992857	802.37398719073	0.973092182173385	0.998908442585707	CPLM	1.528	58	7	88
IFIT2	Bloody_Swab	Yes	0.31503421492707	0.800885063013385	0.695549013367697	0.998908442585707	CPLM	1.01	58	14	76
MUC21	Bloody_Swab	Yes	-28.9395269098212	518.364812626299	0.955677149354386	0.998908442585707	CPLM	1.548	58	19	67
MTRNR2L8	Bloody_Swab	Yes	-0.327942400637004	3.33385745896783	0.921991933919702	0.998908442585707	CPLM	1.01	58	15	74
A2ML1	Bloody_Swab	Yes	-28.4117634494255	519.334248482293	0.956565770934428	0.998908442585707	CPLM	1.567	58	15	74
CPA4	Bloody_Swab	Yes	-28.0735518193908	738.455215368111	0.969809654593203	0.998908442585707	CPLM	1.51	58	16	72
CRCT1	Bloody_Swab	Yes	-27.8896900013473	589.065065263271	0.962406163727873	0.998908442585707	CPLM	1.565	58	6	90
CEACAM1	Bloody_Swab	Yes	-28.6643733909772	547.435466998479	0.958427234290928	0.998908442585707	CPLM	1.538	58	18	69
CNFN	Bloody_Swab	Yes	-27.9727008774483	357.888963772589	0.937979171465022	0.998908442585707	CPLM	1.611	58	9	84
TIMP1	Bloody_Swab	Yes	-19.7506925028431	2884.63856914557	0.994561378720558	0.998908442585707	CPLM	1.154	58	17	71
TINAGL1	Bloody_Swab	Yes	-27.6698965070289	379.240244354665	0.942096819267132	0.998908442585707	CPLM	1.596	58	7	88
ALDH1A3	Bloody_Swab	Yes	-0.875087656247127	1.22717229874302	0.478749504618915	0.998908442585707	CPLM	1.633	58	24	59
DUSP2	Bloody_Swab	Yes	-27.1865666668748	665.567904720847	0.967563018532847	0.998908442585707	CPLM	1.549	58	7	88
KRT23	Bloody_Swab	Yes	-0.123981811753468	0.747767762038578	0.868909475464205	0.998908442585707	CPLM	1.546	58	35	40
MTRNR2L3	Bloody_Swab	Yes	0.956702988895548	1.09452469894433	0.385807433202582	0.998908442585707	CPLM	1.01	58	26	55
TMPRSS11D	Bloody_Swab	Yes	-29.3584080627069	421.584888665304	0.944729720775015	0.998908442585707	CPLM	1.569	58	21	64
AZGP1	Bloody_Swab	Yes	-26.2056202856361	2154.24364803348	0.990337487462326	0.998908442585707	CPLM	1.4	58	13	78
EREG	Bloody_Swab	Yes	-26.5923670416444	891.178707510701	0.976301113065842	0.998908442585707	CPLM	1.516	58	6	90
MTRNR2L6	Bloody_Swab	Yes	0.609670379109713	2.88487597747213	0.833394404979607	0.998908442585707	CPLM	1.01	58	13	78
FOSB	Bloody_Swab	Yes	-1.10413438487866	1.13277692011606	0.333893555737584	0.998908442585707	CPLM	1.426	58	22	62
AQP5	Bloody_Swab	Yes	-29.5586916481736	378.436915510589	0.938021110461164	0.998908442585707	CPLM	1.574	58	23	60
GPRC5A	Bloody_Swab	Yes	-29.1196840120714	1747.55262986551	0.986764593398133	0.998908442585707	CPLM	1.436	58	25	57
HLADPA1	Bloody_Swab	Yes	0.340575347212937	0.985173740863573	0.730862920946703	0.998908442585707	CPLM	1.369	58	17	71
SOD2	Bloody_Swab	Yes	-0.561004116067745	0.906261699587229	0.538406136711254	0.998908442585707	CPLM	1.559	58	45	22
FAM83A	Bloody_Swab	Yes	-27.849236105399	849.770567053514	0.973972417712467	0.998908442585707	CPLM	1.506	58	16	72
FOS	Bloody_Swab	Yes	-0.386460655995626	0.791927436985261	0.627455087445378	0.998908442585707	CPLM	1.606	58	29	50
ISG15	Bloody_Swab	Yes	-1.71861377181055	1.62793741734773	0.295638549069538	0.998908442585707	CPLM	1.539	58	28	52
STATH	Bloody_Swab	Yes	-20.8516168691092	3333.65923722627	0.995031594895803	0.998908442585707	CPLM	1.217	58	8	86
HLADRA	Bloody_Swab	Yes	0.250283449612728	0.727766793817795	0.732204880578799	0.998908442585707	CPLM	1.426	58	32	45
